reportID	month	day	statefips	spend_accomodation_food	spend_arts_entertainment	spend_all	spend_general_merchandise	spend_grocery_food_store	spend_healthcare_social_assistance	spend_transportation_warehousing	spend_all_inchigh	spend_all_inclow	spend_all_incmiddle
224	1	17	28	-0.174	0.0475	-0.00317	-0.0387	-0.0919	-0.206	0.00542	-0.125	0.00564	-0.0133
225	1	17	29	0.11	0.0904	0.0116	-0.000259	-0.0346	-0.199	-0.0319	0.0765	0.0286	-0.00814
226	1	17	30	0.00556	0.18	0.0164	-0.0438	-0.014	-0.159	0.0345	-0.128	0.0534	-0.00275
227	1	17	31	-0.0301	0.0841	-0.0076	0.00523	-0.0515	-0.0264	0.0137	-0.0124	-0.0208	-0.00669
228	1	17	32	0.00369	0.0267	0.0268	0.00364	-0.012	0.0738	0.0413	-0.0143	0.0654	0.0381
229	1	17	33	-0.025	0.062	-0.0129	-0.0331	-0.0155	-0.0112	0.0107	-0.00383	-0.0333	-0.0202
230	1	17	34	-0.00317	0.0182	-0.00963	-0.0314	0.000315	0.00902	0.0118	-0.00467	-0.056	-0.0122
231	1	17	35	-0.0172	0.0365	0.000476	-0.0383	-0.0862	0.141	-0.0719	0.0187	-0.000258	0.000203
232	1	17	36	-0.00427	0.035	-0.00747	-0.063	-0.0199	0.0427	0.00683	0.00487	-0.041	-0.00889
233	1	17	37	0.0251	0.109	-0.00347	-0.00588	-0.0262	0.0348	0.0143	0.00234	-0.00509	-0.00465
234	1	17	38	-0.0226	-0.0334	-0.0162	-0.0708	0.0152	-0.0316	0.0676	-0.0442	0.0293	-0.00772
235	1	17	39	-0.0399	0.0768	-0.000213	-0.0232	-0.00758	0.0971	0.0288	0.014	0.011	-0.0106
236	1	17	40	-0.0277	0.0445	-0.0109	-0.0372	-0.0662	0.0624	0.0198	-0.036	0.00515	-0.0114
237	1	17	41	-0.0355	-0.0475	-0.0257	-0.0394	-0.0314	-0.0669	0.0439	-0.022	-0.039	-0.018
238	1	17	42	-0.0297	-0.0366	-0.00321	-0.0433	-0.00056	-0.00188	0.018	-0.00495	0.00028	-0.00464
239	1	17	44	-0.0185	0.148	0.023	-0.0457	0.0193	-0.112	0.0296	0.019	0.00788	0.0942
240	1	17	45	0.0481	0.163	0.0175	-0.00476	-0.0397	0.0428	-0.0236	0.011	0.0283	0.0143
241	1	17	46	-0.0708	-0.139	-0.0523	-0.103	-0.0526	-0.0603	-0.00517	-0.0644	0.0108	-0.0643
242	1	17	47	-0.0118	0.0829	0.00224	-0.000722	-0.0186	0.0187	-0.0318	-0.00308	0.000486	0.00885
243	1	17	48	-0.00235	0.0251	-0.00118	-0.025	-0.0384	0.0194	0.0186	-0.00589	-0.00148	0.00162
244	1	17	49	0.0214	0.0218	-0.00367	-0.0262	-0.0303	-0.015	0.00185	-0.00913	0.0443	-0.00481
245	1	17	50	-0.0539	0.025	-0.0195	-0.0753	0.00849	0.123	-0.0339	-0.00469	.	-0.0343
246	1	17	51	0.0347	0.168	-0.00248	0.0237	-0.0194	-0.0541	-0.00825	0.00187	0.0133	-0.0123
247	1	17	53	-0.0338	0.0267	-0.0403	-0.0411	-0.0222	-0.0691	0.0551	-0.0254	-0.0216	-0.0529
248	1	17	54	0.0672	-0.0268	0.0373	0.0206	0.00997	0.173	0.00937	0.0171	0.0196	0.0554
249	1	17	55	-0.0586	0.0942	-0.0353	-0.0537	-0.0214	0.0038	-0.0276	-0.0594	-0.00893	-0.0332
250	1	17	56	-0.00696	0.178	0.00042	0.00529	-0.0475	0.126	0.048	-0.02	0.0153	0.00701
251	1	18	1	0.0364	0.18	0.0186	0.0195	-0.0278	0.0546	0.00263	0.0193	0.0207	0.0204
252	1	18	2	-0.0662	-0.0274	0.00093	-0.0359	-0.0135	0.228	-0.00881	-0.00429	.	-0.00234
253	1	18	4	-0.0059	0.00988	0.0131	-0.0222	-0.0282	0.054	0.0516	0.0211	-0.00394	0.013
254	1	18	5	0.0197	0.199	0.0235	0.00161	-0.00811	-0.0308	0.0469	0.00358	0.0355	0.0163
255	1	18	6	0.000238	0.0259	0.00949	-0.00157	-0.00278	0.0564	0.0199	0.0142	0.0102	0.00134
256	1	18	8	0.0204	0.0824	0.0164	0.0203	-0.00978	0.00154	0.00434	0.0303	0.0252	0.000886
257	1	18	9	-0.0548	0.0733	-0.00521	-0.0884	0.0198	-0.0571	0.0831	-0.0128	-0.0241	0.0166
258	1	18	10	-0.0508	-0.0553	-0.00816	0.0101	-0.044	0.121	-0.00925	0.0268	0.0202	-0.0297
259	1	18	12	0.016	0.11	0.0176	-0.00584	-0.0093	0.0306	0.0392	0.0171	0.0206	0.017
260	1	18	13	0.0121	0.165	0.00565	-0.00835	-0.0253	0.00863	-0.00428	0.00464	0.0208	0.00248
261	1	18	15	-0.012	0.0215	0.0109	0.075	-0.00901	0.0568	0.0393	0.0137	-0.00455	0.00821
262	1	18	16	-0.00622	0.0808	0.0128	0.00583	-0.00647	0.0307	0.00816	-0.0161	0.0273	0.00992
263	1	18	17	-0.0533	0.149	-0.0167	-0.0497	-0.0623	0.0167	-0.0113	-0.0213	0.00472	-0.0177
264	1	18	18	0.0156	0.0632	0.017	0.0491	-0.0029	0.0751	0.0603	0.0121	0.0455	0.0153
265	1	18	19	-0.0869	0.113	-0.0583	-0.105	-0.0981	-0.00268	-0.0265	-0.0818	-0.0272	-0.057
266	1	18	20	0.0333	0.35	0.00836	-0.0201	-0.044	-0.00894	0.0332	0.0103	0.00852	0.0105
267	1	18	21	0.0222	0.0702	0.0251	0.0441	0.0411	0.0274	0.0281	0.0674	0.028	0.0252
268	1	18	22	0.0271	0.102	0.000334	0.018	-0.0397	0.0636	0.0143	0.0422	0.00115	-0.00985
269	1	18	23	-0.0515	-0.104	-0.00818	-0.0648	-0.0119	0.00784	0.0113	-0.02	-0.00155	-0.0118
270	1	18	24	-0.0284	0.0133	-0.0341	-0.0201	-0.046	-0.0104	-0.0255	-0.0262	-0.0642	-0.0463
271	1	18	25	-0.0454	-0.0521	-0.0249	-0.0758	-0.0197	0.0824	0.0253	-0.018	-0.133	-0.0276
272	1	18	26	-0.0931	-0.0455	-0.0543	-0.0839	-0.0932	0.00244	-0.0439	-0.0428	-0.0334	-0.067
273	1	18	27	-0.077	-0.0205	-0.0346	-0.102	-0.0298	-0.0102	0.0115	-0.0251	-0.0159	-0.0436
274	1	18	28	0.031	0.219	0.0162	0.071	-0.0461	-0.104	-0.00359	-0.0802	0.0322	0.00237
275	1	18	29	0.131	0.157	0.0314	0.0302	-0.0131	-0.129	0.0126	0.103	0.0346	0.011
276	1	18	30	-0.0201	0.119	0.0153	-0.0379	-0.00263	-0.137	0.0224	0.0826	0.0385	-0.0174
277	1	18	31	-0.0102	0.0798	0.00286	0.00271	-0.0323	-0.0329	0.0284	-0.0013	-0.00128	0.00275
278	1	18	32	0.00573	0.086	0.0322	-0.00209	-0.00707	0.0451	0.0664	0.000565	0.0702	0.0378
279	1	18	33	-0.0399	-0.00495	-0.0107	-0.0179	0.00853	-0.0323	0.0205	-0.00727	0.11	-0.0111
280	1	18	34	-0.0365	0.0247	-0.0158	-0.0483	-0.0212	0.0175	0.0177	-0.0097	-0.0481	-0.0224
281	1	18	35	0.0229	0.123	0.0139	-0.0218	-0.0684	0.102	-0.0168	-0.023	0.00508	0.0197
282	1	18	36	-0.031	0.0274	-0.0219	-0.102	-0.0547	0.0163	0.00232	-0.0102	-0.0519	-0.0269
283	1	18	37	0.0192	0.071	-0.00486	-0.00486	-0.0319	0.0207	0.00978	-0.00445	-0.0106	-0.00163
284	1	18	38	-0.0513	-0.0536	-0.0265	-0.0963	-0.0141	-0.0213	0.0389	-0.0296	-0.0137	-0.0259
285	1	18	39	-0.0431	0.065	-0.0195	-0.0418	-0.0584	0.0711	0.0122	0.00253	-0.000995	-0.0294
286	1	18	40	-0.0251	0.024	-0.0118	-0.0284	-0.0833	0.0312	-0.0014	-0.03	0.00743	-0.0177
287	1	18	41	-0.0199	0.0253	-0.00675	-0.0362	-0.0389	-0.0516	0.0523	0.00469	-0.00941	-0.00562
288	1	18	42	-0.0463	-0.0878	-0.0282	-0.091	-0.0482	0.00863	0.00557	-0.029	-0.0234	-0.0295
289	1	18	44	-0.104	-0.316	0.0401	0.00187	0.00978	-0.0782	-0.0243	0.0393	0.0000891	0.0211
290	1	18	45	0.0385	0.11	0.0214	0.000137	-0.0379	0.0247	-0.0235	0.0188	0.0327	0.0185
291	1	18	46	-0.105	-0.0592	-0.0775	-0.134	-0.101	-0.066	-0.0351	-0.109	-0.0218	-0.0847
292	1	18	47	-0.000589	0.0805	0.0135	0.0252	-0.00196	0.0263	-0.0124	-0.00313	0.0197	0.0137
293	1	18	48	0.0000844	0.0772	0.00192	-0.0103	-0.0346	0.0231	0.0183	-0.00225	-0.000923	0.00582
294	1	18	49	0.0361	0.0664	0.01	-0.0247	-0.0363	-0.0402	0.0184	0.00597	0.0685	0.00437
295	1	18	50	-0.0581	0.0453	-0.023	-0.133	-0.026	0.158	-0.0413	0.0502	.	-0.0366
296	1	18	51	0.029	0.165	0.00523	0.0151	-0.0101	-0.031	0.00583	0.00559	0.0349	-0.00404
297	1	18	53	-0.0411	0.0656	-0.0383	-0.039	-0.0522	-0.076	0.0372	-0.0306	-0.00842	-0.0446
298	1	18	54	0.0338	0.023	0.0228	0.0111	-0.00196	0.118	-0.039	-0.0126	0.0149	0.0364
299	1	18	55	-0.0544	0.0497	-0.0603	-0.0842	-0.104	-0.0144	-0.0421	-0.0721	-0.0273	-0.0618
300	1	18	56	-0.00572	0.146	-0.00125	0.0226	-0.0448	0.0987	0.0385	-0.0187	0.00309	0.00434
301	1	19	1	0.036	0.177	0.0208	0.0148	-0.0317	0.00227	-0.0139	0.0211	0.0217	0.0206
302	1	19	2	-0.036	0.00274	-0.00606	-0.0697	-0.0253	-0.046	-0.0575	-0.00348	.	-0.0101
303	1	19	4	0.00159	0.0206	0.0195	-0.0209	-0.0246	0.0269	0.046	0.0228	0.0123	0.0198
304	1	19	5	0.0302	0.144	0.0256	0.0308	-0.00881	0.00113	0.042	-0.00278	0.0378	0.0219
305	1	19	6	0.00903	-0.00414	0.0158	-0.00294	-0.0132	0.0407	0.00973	0.0196	0.0181	0.0087
306	1	19	8	0.0235	0.0749	0.0162	0.0114	-0.0279	0.0103	0.0183	0.027	0.0194	0.00409
307	1	19	9	-0.0273	-0.00709	0.00932	-0.0635	0.00875	0.0565	0.0504	-0.0031	0.00762	0.0408
308	1	19	10	-0.0547	-0.0868	0.0295	0.00394	-0.0376	0.11	0.0286	0.0665	0.107	0.011
309	1	19	11	0.0979	0.0655	0.0184	-0.0289	-0.052	-0.00756	-0.0482	0.0103	0.0666	0.0185
310	1	19	12	0.0237	0.132	0.0277	-0.00142	-0.00912	0.028	0.0361	0.0318	0.0287	0.0263
311	1	19	13	0.0205	0.179	0.0119	-0.00258	-0.023	0.00224	-0.00868	0.0157	0.019	0.00776
312	1	19	15	0.00987	0.00471	0.0239	0.0524	0.00199	0.0357	0.0145	0.0257	0.0174	0.0217
313	1	19	16	0.0104	0.0258	0.0168	0.00147	-0.0169	0.0296	-0.0111	0.0117	0.0413	0.0105
314	1	19	17	-0.0194	0.124	0.0116	-0.0156	-0.0197	0.0261	-0.00144	0.0155	0.0215	0.00635
315	1	19	18	0.0282	0.0422	0.0206	0.0444	-0.0208	0.057	0.0219	0.0121	0.0361	0.0181
316	1	19	19	-0.0342	-0.0377	-0.0365	-0.0921	-0.0319	-0.0504	-0.0337	-0.0562	-0.0155	-0.0331
317	1	19	20	0.0492	0.268	0.0296	0.0308	0.00473	0.0214	0.0624	0.0349	0.0255	0.0335
318	1	19	21	0.0257	0.139	0.0205	0.0345	-0.00828	0.0491	0.0195	0.0286	0.0277	0.0189
319	1	19	22	0.0225	0.0314	0.00652	0.0167	-0.0173	-0.00621	-0.00365	-0.0194	0.00603	0.0115
320	1	19	23	-0.0248	-0.0411	-0.00599	-0.0565	-0.00728	-0.0205	0.0234	-0.00294	0.0123	-0.014
321	1	19	24	-0.0169	0.0403	-0.00787	-0.000403	-0.0114	0.0245	-0.0282	-0.00107	-0.0314	-0.0144
322	1	19	25	-0.00899	-0.0172	-0.00134	-0.0227	-0.0111	0.0712	0.029	-0.0026	-0.0372	0.0074
323	1	19	26	-0.0358	-0.00473	-0.0177	-0.042	-0.0339	-0.00465	-0.00776	-0.00465	-0.00735	-0.0239
324	1	19	27	-0.052	0.000445	-0.0278	-0.0908	-0.0362	-0.0232	-0.0118	-0.0219	-0.000706	-0.0346
325	1	19	28	0.0269	0.189	0.0147	0.0209	-0.0423	-0.0275	-0.00383	-0.0473	0.0302	0.0085
326	1	19	29	0.0951	0.163	0.0272	0.0327	-0.00646	-0.056	0.000743	0.0566	0.0216	0.0173
327	1	19	30	0.0129	0.121	0.0455	-0.00917	-0.0349	-0.122	0.0549	0.0922	0.0629	0.0286
328	1	19	31	-0.0204	0.0855	0.00524	-0.0403	0.00271	-0.027	0.0557	-0.00714	-0.00422	0.0108
329	1	19	32	0.022	0.0396	0.0373	-0.0148	-0.0184	0.00287	0.0476	0.0144	0.0637	0.0424
330	1	19	33	-0.0239	0.0336	-0.00261	-0.0318	0.0056	-0.0689	0.0183	0.00179	0.087	-0.00691
331	1	19	34	-0.00908	0.0746	0.0146	-0.0196	0.00568	0.022	0.0299	0.0185	-0.0303	0.0135
332	1	19	35	0.0158	0.104	0.0209	-0.022	-0.0614	0.0527	0.0119	0.0379	0.0117	0.0248
333	1	19	36	-0.0031	0.0405	0.00886	-0.0324	-0.0062	0.00889	0.0232	0.0106	-0.00528	0.0102
334	1	19	37	0.0243	0.0612	0.00623	-0.0151	-0.0271	0.00577	0.00624	-0.00231	-0.00031	0.0131
335	1	19	38	-0.0613	-0.0557	-0.025	-0.0929	-0.014	-0.0191	0.0226	-0.0223	-0.0113	-0.0278
336	1	19	39	-0.00443	0.087	0.00587	-0.0127	-0.0187	0.0333	0.0145	-0.00181	0.0227	0.000621
337	1	19	40	0.022	0.109	0.0269	0.0141	-0.01	0.0111	0.0425	0.0138	0.0486	0.0194
338	1	19	41	-0.00966	0.0712	0.00388	-0.0243	-0.0487	-0.0312	0.024	0.0196	0.0158	-0.0048
339	1	19	42	-0.025	0.0154	0.00279	-0.0416	-0.0066	0.0116	0.0148	0.00124	0.0123	0.000966
340	1	19	44	-0.0457	-0.3	0.0244	0.0292	0.00569	0.00494	0.0548	0.0253	0.0946	-0.00259
341	1	19	45	0.0444	0.13	0.0412	0.0184	-0.00515	0.0151	-0.0144	0.0334	0.0521	0.0384
342	1	19	46	-0.0808	-0.036	-0.051	-0.0964	-0.0642	-0.0582	0.0021	-0.051	-0.0204	-0.0604
343	1	19	47	0.00752	0.124	0.0149	0.000839	-0.00815	0.0334	-0.00454	0.00557	0.0186	0.0149
344	1	19	48	0.0119	0.0682	0.0202	-0.000768	-0.0194	0.0215	0.0171	0.0129	0.0264	0.0225
345	1	19	49	0.0271	0.0913	0.0155	-0.00859	-0.0113	-0.0536	0.0273	0.0147	0.0858	0.00567
346	1	19	50	0.0132	0.197	0.0125	-0.0399	-0.00992	0.204	-0.0254	0.088	.	0.00588
347	1	19	51	0.0115	0.074	0.0166	0.0051	-0.0123	-0.0065	0.0109	0.0145	0.0272	0.0148
348	1	19	53	-0.022	0.0285	-0.0306	-0.0185	-0.0763	-0.0839	-0.00626	-0.0208	-0.0233	-0.04
349	1	19	54	0.00873	-0.0704	0.0144	-0.0073	0.00684	0.083	-0.0389	-0.00942	0.0134	0.0199
350	1	19	55	-0.028	0.0793	-0.0315	-0.0522	-0.0321	-0.0188	-0.0327	-0.0292	-0.0154	-0.0342
351	1	19	56	0.0321	0.175	0.0165	0.0125	-0.0132	0.0599	0.0401	-0.00556	0.0546	0.0194
352	1	20	1	0.022	0.139	0.0114	-0.0166	-0.0221	-0.0368	0.0533	0.00603	0.0131	0.0135
353	1	20	2	-0.0375	0.0128	0.00166	-0.027	-0.0087	0.435	0.0771	0.00863	.	0.0392
354	1	20	4	0.0166	0.0089	0.0215	-0.00196	0.000196	-0.0579	0.0721	0.00293	0.0184	0.0335
355	1	20	5	-0.00279	-0.00922	0.0179	0.00966	-0.00125	-0.0208	0.0676	-0.0613	0.0254	0.0129
356	1	20	6	0.00721	-0.0536	0.0172	-0.00139	-0.00642	0.031	0.0484	0.0196	0.0243	0.0112
357	1	20	8	0.022	0.0921	0.0237	0.0142	-0.0273	0.035	0.0318	0.0299	0.033	0.0141
358	1	20	9	0.0917	-0.0064	0.129	0.126	0.227	-0.0189	0.102	0.124	0.117	0.154
359	1	20	10	-0.0181	-0.187	0.0276	0.0171	-0.0218	-0.252	0.0371	0.0705	-0.0267	0.0152
360	1	20	12	0.0231	0.12	0.0342	-0.0107	0.00519	0.024	0.0352	0.0289	0.0381	0.0346
361	1	20	13	0.0328	0.152	0.0297	0.0055	-0.008	0.0238	0.0237	0.043	0.016	0.0263
362	1	20	15	0.0442	0.00433	0.0357	0.0533	0.00718	-0.0737	0.0369	0.0415	0.0115	0.0225
363	1	20	16	-0.0108	-0.0651	0.0248	-0.0259	-0.00309	0.0547	-0.00361	0.269	0.0456	0.0171
364	1	20	17	-0.0165	0.0379	0.0139	-0.0175	0.0138	-0.0565	0.0231	0.0177	0.0119	0.00952
365	1	20	18	0.0698	0.073	0.0629	0.0638	0.0398	-0.013	0.0904	0.0329	0.0867	0.0676
366	1	20	19	-0.0647	0.00703	0.00229	-0.0403	0.00461	0.229	0.0551	0.0227	0.00982	-0.00517
367	1	20	20	0.0611	0.201	0.0141	0.00762	-0.0158	0.135	0.035	-0.0128	0.0132	0.0283
368	1	20	21	0.0553	0.165	0.0838	0.0829	0.0428	0.0742	0.0674	0.0273	0.139	0.0558
369	1	20	22	0.00719	0.0684	0.0167	0.00115	-0.00202	-0.027	0.00163	-0.0103	0.0209	0.0172
370	1	20	23	0.1	0.0135	0.0977	0.107	0.16	0.0208	0.137	0.143	0.114	0.0889
371	1	20	24	-0.0152	0.102	-0.0103	-0.0348	-0.0457	-0.0424	0.0199	-0.0184	-0.00613	0.0135
372	1	20	25	0.0513	0.0308	0.0772	0.0624	0.135	0.153	0.137	0.0837	0.0244	0.0791
373	1	20	26	-0.0358	0.108	-0.0127	-0.0499	-0.00249	-0.0149	0.00663	-0.000992	0.00515	-0.0221
374	1	20	27	-0.0318	0.00232	-0.00372	-0.0577	0.00587	0.0994	0.00144	0.00196	0.0071	-0.00975
375	1	20	28	-0.108	-0.0409	0.0491	0.044	0.0129	0.0786	0.0999	-0.0181	0.0678	0.0178
376	1	20	29	0.0775	0.261	0.0483	0.0446	0.0329	-0.0285	-0.0377	0.0897	-0.00713	0.0511
377	1	20	30	0.064	0.00405	0.0451	0.0152	-0.00462	-0.181	0.0836	0.103	0.138	-0.00207
378	1	20	31	-0.021	0.0873	0.0104	-0.0296	0.00224	-0.025	0.0706	0.00721	-0.00295	0.00887
379	1	20	32	0.0296	0.0655	0.0502	-0.017	-0.0108	-0.0454	0.0293	0.0306	0.0853	0.0504
380	1	20	33	0.069	0.122	0.0828	0.079	0.156	-0.182	0.165	0.08	0.27	0.094
381	1	20	34	0.0186	0.0684	0.0553	0.035	0.0857	0.119	0.0405	0.0715	0.0347	0.0329
382	1	20	35	0.0271	0.0506	0.041	-0.0114	-0.0657	-0.0598	0.0536	0.0166	0.0172	0.0518
383	1	20	36	0.0472	0.0691	0.0829	0.0619	0.128	0.148	0.087	0.0775	0.0791	0.0896
384	1	20	37	0.0166	0.131	0.00482	-0.0077	-0.0429	-0.122	0.0164	0.0103	0.00345	0.00502
385	1	20	38	-0.0558	-0.0847	-0.012	-0.0697	0.000778	0.0442	0.0338	-0.00247	-0.0141	-0.0144
386	1	20	39	0.0261	0.109	0.0482	0.0212	0.0769	0.059	0.0917	0.0418	0.0641	0.0446
387	1	20	40	0.0207	0.0396	0.00135	0.00419	0.0101	-0.0116	-0.0132	-0.0521	0.0128	0.00726
388	1	20	41	0.00178	0.0233	0.00701	-0.023	-0.0196	-0.123	0.0292	-0.000978	0.0379	0.0025
389	1	20	42	0.0155	-0.00217	0.0522	0.0186	0.0999	0.0422	0.0612	0.0378	0.0506	0.0616
390	1	20	44	0.0787	-0.327	0.103	0.0225	0.117	0.06	0.00918	0.103	0.154	0.0888
391	1	20	45	0.02	0.147	0.0499	0.00411	-0.0105	-0.106	-0.015	0.0362	0.0564	0.0496
392	1	20	46	-0.0232	0.012	0.00605	-0.0321	-0.0132	0.115	-0.0708	0.0531	0.053	-0.0145
393	1	20	47	0.00268	0.102	0.00828	0.000347	-0.00117	0.0174	-0.0188	-0.0168	0.0151	0.00811
394	1	20	48	0.0104	0.0736	0.0291	0.0158	0.00744	0.00587	0.0363	0.0281	0.0293	0.0299
395	1	20	49	0.0558	0.0794	0.0317	0.008	0.0273	-0.00292	-0.0000647	0.0436	0.102	0.00695
396	1	20	50	0.183	0.371	0.107	0.156	0.117	-0.239	0.112	0.18	.	0.131
397	1	20	51	-0.0206	0.076	-0.00485	-0.0309	-0.0722	0.0261	-0.0326	-0.0115	0.0126	0.00123
398	1	20	53	0.00905	0.0182	-0.00107	0.0051	-0.0162	-0.156	0.0691	0.00578	-0.0314	-0.0033
399	1	20	54	0.00684	-0.245	0.014	0.0208	-0.00929	0.0885	-0.0263	-0.0688	0.0218	0.0179
400	1	20	55	-0.0287	0.0653	-0.0227	-0.0423	-0.01	-0.128	-0.0623	-0.0523	-0.0437	-0.0122
401	1	20	56	0.0591	0.175	0.0139	0.0258	-0.00625	0.0392	0.0487	-0.0173	0.00633	0.0197
402	1	21	1	0.0205	0.113	0.0189	-0.0194	0.00496	0.243	0.0524	0.0399	0.0164	0.0158
403	1	21	2	-0.00729	0.215	0.0302	-0.0942	0.0201	-1.2	-0.00387	0.032	.	0.0214
404	1	21	4	0.0158	0.0181	0.011	-0.0122	0.000178	-0.00274	0.0199	0.0219	-0.00955	0.0113
405	1	21	5	0.0113	0.0567	0.0215	0.0236	-0.0136	0.0101	0.0299	-0.0414	0.0345	0.0158
406	1	21	6	-0.00183	-0.0136	0.0148	-0.00932	0.00876	0.0329	0.0224	0.0152	0.0203	0.0122
407	1	21	8	0.00635	0.0409	0.0163	0.0177	-0.012	0.0462	0.0259	0.0219	0.0207	0.0102
408	1	21	9	0.0449	-0.0242	0.0578	0.0418	0.123	0.222	0.12	0.053	0.0894	0.062
409	1	21	10	-0.00333	-0.022	0.0307	0.0108	-0.0175	0.339	-0.0479	0.0208	0.0839	0.0355
410	1	21	12	0.00681	0.0846	0.0182	-0.00429	-0.00161	-0.00369	0.0209	0.0249	0.0176	0.0171
411	1	21	13	0.0187	0.119	0.02	0.0228	0.00529	0.0533	0.0152	0.0215	0.0242	0.0203
412	1	21	15	0.034	0.00827	0.0115	0.0221	0.00779	-0.0195	0.0246	0.00582	0.0484	0.0146
413	1	21	16	-0.00835	0.0403	0.0188	-0.0107	0.00179	0.0717	-0.0182	-0.197	0.0574	0.00963
414	1	21	17	-0.0244	-0.0177	-0.00658	-0.0233	0.0037	0.101	-0.0293	-0.00774	0.0172	-0.0113
415	1	21	18	0.0434	0.0393	0.0341	0.0353	0.00495	-0.0279	0.0546	0.017	0.0397	0.0305
416	1	21	19	-0.0519	-0.0144	-0.0168	-0.054	0.012	-0.139	-0.00633	-0.0123	0.0149	-0.0186
417	1	21	20	0.0603	0.175	0.026	0.022	0.0088	0.288	0.0882	0.0359	0.00197	0.0346
418	1	21	21	0.0347	0.149	0.0532	0.0444	0.00132	0.0132	0.0046	0.0139	0.112	0.0193
419	1	21	22	0.000349	-0.026	0.0193	0.00138	0.00447	0.141	-0.0145	0.0148	0.0273	0.0164
420	1	21	23	0.0294	-0.0255	0.00548	-0.0329	0.00306	-0.137	0.0165	0.04	0.0113	-0.0049
421	1	21	24	-0.0408	0.00759	-0.00525	-0.0326	-0.0416	0.0175	-0.00912	-0.00589	-0.0142	0.00113
422	1	21	25	0.0194	-0.0472	0.0221	0.0225	0.052	-0.0507	0.0534	0.0191	-0.00893	0.0374
423	1	21	26	-0.0235	0.0155	-0.0201	-0.0347	-0.0326	-0.0482	-0.0166	0.0065	-0.0298	-0.0212
424	1	21	27	-0.0374	0.0211	-0.0131	-0.0701	-0.0192	-0.0868	-0.00489	-0.00348	0.0263	-0.0251
425	1	21	28	-0.0667	0.149	0.053	0.0686	0.0249	0.159	0.0558	0.0517	0.0745	0.0328
426	1	21	29	0.055	0.00634	0.0179	0.0304	0.00154	0.248	0.0211	0.0222	0.052	-0.00264
427	1	21	30	0.0181	0.0744	0.0374	0.0659	0.000967	-0.198	0.0364	-0.032	0.0389	0.0209
428	1	21	31	-0.0152	0.0705	0.00486	-0.0614	5.60E-06	0.0976	0.0435	-0.000542	0.00175	0.00841
429	1	21	32	0.0308	0.0162	0.0399	-0.00218	-0.00422	0.105	0.05	0.0292	0.0743	0.0386
430	1	21	33	0.0278	0.11	0.0295	0.000731	0.0429	0.563	0.0468	0.028	0.268	0.0313
431	1	21	34	0.000984	0.0605	0.0257	0.00209	0.0468	-0.0273	0.0269	0.0307	-0.000262	0.0228
432	1	21	35	-0.0135	0.0433	0.00709	-0.00497	-0.05	-0.161	0.012	0.0395	-0.00754	0.00951
433	1	21	36	0.0146	0.0105	0.0232	-0.00191	0.0442	-0.0943	0.0492	0.0227	0.0174	0.0277
434	1	21	37	0.00534	0.0234	0.00697	-0.009	-0.0176	0.15	0.0244	0.0246	0.00832	0.00263
435	1	21	38	-0.0665	-0.072	-0.0183	-0.0895	-0.00746	-0.0296	0.00465	0.000357	-0.0207	-0.0271
436	1	21	39	0.0357	0.0945	0.0117	-0.00221	-0.00336	-0.0528	0.0481	-0.0106	0.0409	0.0102
437	1	21	40	0.00937	0.101	0.01	0.00297	0.0115	-0.308	0.0406	0.00447	0.0127	0.0132
438	1	21	41	-0.00169	0.132	0.0124	-0.0403	-0.0155	0.429	0.0628	0.0737	0.00367	-0.0102
439	1	21	42	-0.00321	0.0292	0.0191	-0.0188	0.0423	0.0705	0.0529	0.0153	0.0341	0.0185
440	1	21	44	0.0329	-0.332	0.0277	0.0458	0.078	0.165	0.038	0.0244	0.0815	0.0241
441	1	21	45	0.00578	0.0841	0.0246	0.00212	-0.00257	0.247	-0.00803	0.0175	0.0246	0.0258
442	1	21	46	-0.0494	-0.0507	-0.0205	-0.0698	-0.0392	0.203	-0.00906	-0.0213	0.0244	-0.0326
443	1	21	47	-0.00185	0.0551	0.00326	-0.00493	-0.00857	0.0588	-0.0165	-0.00148	0.00173	0.00875
444	1	21	48	0.00749	0.0732	0.0198	-0.00507	0.0123	0.0366	0.0218	0.0112	0.0266	0.0248
445	1	21	49	0.0092	0.0213	0.0186	0.00719	0.00568	0.0603	0.0558	0.0321	0.0417	0.00116
446	1	21	50	0.0646	0.318	0.0729	0.0744	0.0354	0.298	0.0684	0.135	.	0.0663
447	1	21	51	-0.023	0.0968	0.0101	-0.011	-0.0304	0.0387	0.0223	0.00723	0.0165	0.0085
448	1	21	53	0.000813	-0.00137	0.00693	0.019	-0.0133	0.121	0.00524	0.0142	0.0114	-0.00353
449	1	21	54	-0.0211	-0.145	-0.00506	-0.0192	-0.0313	-0.039	-0.0583	0.049	-0.00685	-0.00109
450	1	21	55	-0.0273	0.0417	-0.0291	-0.0521	-0.0325	-0.0956	-0.0294	-0.0342	-0.016	-0.0294
451	1	21	56	0.034	0.139	0.0237	0.0358	0.0123	-0.00969	0.0555	0.0087	0.0921	0.0225
452	1	22	1	-0.00504	0.0711	0.0242	-0.0209	-0.00885	0.203	0.0174	0.0401	0.0131	0.0246
453	1	22	2	-0.016	0.279	0.0253	0.0419	-0.00659	-1.02	-0.000174	0.00165	.	0.0706
